bird_name,scientific_name,count,date,time,latitude,longitude,location,county,state,observation_method
American Goldfinch,Spinus tristis,1,2025-03-10,16:59:00,33.2126685,-87.4459804,Hurricane Creek Park,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,2,2025-03-05,15:58:00,33.10444,-87.550499,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050",Tuscaloosa,Alabama,Stationary
American Goldfinch,Spinus tristis,10,2025-03-16,08:38:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,2,2025-03-29,16:33:00,33.3339345,-87.7571583,"Tuscaloosa Co. Rd. 21, Shirley Bridges",Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,3,2025-03-25,11:59:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,6,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,10,2025-03-07,07:08:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
American Goldfinch,Spinus tristis,10,2025-03-18,11:54:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,1,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,6,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,10,2025-03-16,08:38:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,6,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,1,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,5,2025-03-09,12:32:00,33.104297,-87.550463,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10430, -87.55046",Tuscaloosa,Alabama,Stationary
American Goldfinch,Spinus tristis,2,2025-03-01,06:21:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,18,2025-03-14,08:40:00,33.2760286,-87.4145222,Rocky Branch Park,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,6,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,12,2025-03-07,09:18:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
American Goldfinch,Spinus tristis,6,2025-03-26,16:15:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,2,2025-03-09,09:26:00,33.104354,-87.550369,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10435, -87.55037",Tuscaloosa,Alabama,Stationary
American Goldfinch,Spinus tristis,8,2025-03-29,07:02:00,33.22491,-87.528847,Randall Family Park,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,2,2025-03-17,14:11:00,33.15736,-87.659615,US-AL-Tuscaloosa-Goose Pond - 33.1574x-87.6596,Tuscaloosa,Alabama,Incidental
American Goldfinch,Spinus tristis,1,2025-03-22,07:19:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
American Goldfinch,Spinus tristis,1,2025-03-12,16:12:00,33.194812,-87.480894,Arboretum/Prickett Running Park,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,6,2025-03-14,06:50:00,33.2760286,-87.4145222,Rocky Branch Park,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,2,2025-03-28,16:00:00,33.21407,-87.564454,"2025 Jack Warner Pkwy, Tuscaloosa US-AL (33.2141,-87.5645)",Tuscaloosa,Alabama,Stationary
American Goldfinch,Spinus tristis,1,2025-03-22,07:54:00,33.255742,-87.588475,"3201 Mayberry Landing Dr, Northport US-AL 33.25574, -87.58848",Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,6,2025-03-25,16:37:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,1,2025-03-23,16:34:00,33.221523,-87.565854,Robert Platt Memorial Levee Trail,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,3,2025-03-31,07:23:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,18,2025-03-14,08:40:00,33.2760286,-87.4145222,Rocky Branch Park,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,10,2025-03-03,07:30:00,33.10444,-87.550499,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050",Tuscaloosa,Alabama,Stationary
American Goldfinch,Spinus tristis,4,2025-03-17,15:38:00,33.222526,-87.526059,Riverview Landing,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,3,2025-03-30,11:49:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,120,2025-03-29,06:46:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
American Goldfinch,Spinus tristis,120,2025-03-29,06:46:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,1,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,1,2025-03-30,15:11:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,1,2025-03-25,16:34:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,1,2025-03-12,07:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,1,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,1,2025-03-15,10:16:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,3,2025-03-01,09:17:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,3,2025-03-16,07:48:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,1,2025-03-23,17:25:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
American Kestrel,Falco sparverius,1,2025-03-25,11:59:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,1,2025-03-18,18:40:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
American Kestrel,Falco sparverius,1,2025-03-12,07:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,3,2025-03-16,07:48:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,3,2025-03-01,09:17:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,1,2025-03-30,15:11:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Kestrel,Falco sparverius,1,2025-03-07,11:57:00,33.152144,-87.679174,"6407–6483 Black Warrior Rd, Tuscaloosa US-AL 33.15214, -87.67917",Tuscaloosa,Alabama,Traveling
American Pipit,Anthus rubescens,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Pipit,Anthus rubescens,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Pipit,Anthus rubescens,3,2025-03-16,07:48:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
American Pipit,Anthus rubescens,3,2025-03-16,07:48:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
American Pipit,Anthus rubescens,1,2025-03-02,14:45:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,30,2025-03-05,06:27:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,2,2025-03-02,15:02:00,33.1763225,-87.604075,Palmore Park Swamp,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,50,2025-03-09,09:58:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,5,2025-03-27,17:06:00,33.2061771,-87.5404553,"320 Paul William Bryant Drive, Tuscaloosa, Alabama, US (33.206, -87.54)",Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,1,2025-03-23,17:25:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,4,2025-03-28,10:31:00,33.237158,-87.587312,30th St Northport,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,50,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,1,2025-03-22,07:54:00,33.255742,-87.588475,"3201 Mayberry Landing Dr, Northport US-AL 33.25574, -87.58848",Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,50,2025-03-09,09:58:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,3,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,1,2025-03-25,08:23:00,33.222526,-87.526059,Riverview Landing,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,16,2025-03-06,16:42:00,33.188155,-87.524159,"Snow Hinton Park, Tuscaloosa US-AL 33.18816, -87.52416",Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,6,2025-03-12,07:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,13,2025-03-20,09:25:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,3,2025-03-17,06:25:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,3,2025-03-14,09:25:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,13,2025-03-26,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,1,2025-03-30,19:20:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,3,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,5,2025-03-16,12:15:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,3,2025-03-03,17:20:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,2,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,8,2025-03-18,07:35:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,6,2025-03-02,08:44:00,33.1763225,-87.604075,Palmore Park Swamp,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,3,2025-03-04,13:53:00,33.1772214,-87.528878,"610 37th East Street, Tuscaloosa, Alabama, US (33.177, -87.529)",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,100,2025-03-01,06:21:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,2,2025-03-31,06:21:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,7,2025-03-01,09:09:00,33.1763225,-87.604075,Palmore Park Swamp,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,4,2025-03-25,06:28:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,2,2025-03-22,09:49:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,1,2025-03-29,06:46:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,1,2025-03-17,18:35:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,2,2025-03-31,18:25:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,6,2025-03-12,07:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,20,2025-03-02,06:30:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,2,2025-03-13,07:26:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,2,2025-03-29,05:20:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,11,2025-03-17,18:29:00,33.10444,-87.550499,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050",Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,2,2025-03-27,16:34:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,8,2025-03-19,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,2,2025-03-22,18:25:00,33.222273,-87.611616,Robert Cardinal Park,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,3,2025-03-05,15:58:00,33.10444,-87.550499,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,3,2025-03-18,12:19:00,33.177059,-87.44625,TA-BP,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,7,2025-03-14,10:53:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,9,2025-03-21,09:12:00,33.2148447,-87.5425928,University of Alabama,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,7,2025-03-11,16:50:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,1,2025-03-10,11:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,1,2025-03-29,10:08:00,33.2148447,-87.5425928,University of Alabama,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,15,2025-03-11,12:59:00,33.121092,-87.5374223,Newt Hinton Park,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,1,2025-03-26,16:15:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,5,2025-03-31,12:02:00,33.237158,-87.587312,30th St Northport,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,2,2025-03-31,16:12:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,14,2025-03-06,06:34:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,6,2025-03-18,16:30:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,15,2025-03-07,06:21:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,1,2025-03-22,08:00:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,50,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,6,2025-03-13,07:40:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,60,2025-03-02,06:59:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,20,2025-03-16,07:03:00,33.2068705,-87.5917464,Oliver Lock & Dam,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,3,2025-03-27,08:02:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,4,2025-03-21,07:50:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,100,2025-03-01,06:21:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,6,2025-03-28,18:08:00,33.2268178,-87.5808105,Northport Civitan Park,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,20,2025-03-04,06:24:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,1,2025-03-29,06:46:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,50,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,3,2025-03-30,12:25:00,33.2148447,-87.5425928,University of Alabama,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,2,2025-03-23,11:51:00,33.2112712,-87.5765877,Western Riverwalk,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,10,2025-03-09,08:16:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,2,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,13,2025-03-02,13:30:00,33.222273,-87.611616,Robert Cardinal Park,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,8,2025-03-03,13:33:00,33.0636876,-87.4351342,Hwy 82 Rest Area mile marker 105,Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,13,2025-03-08,07:03:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,3,2025-03-26,07:46:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,3,2025-03-29,10:14:00,33.4251511,-87.6054867,"17694 U.S. 43, Northport, Alabama, US (33.425, -87.605)",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,11,2025-03-29,09:15:00,33.2652452,-87.5350821,Munny Sokol Park,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,21,2025-03-25,18:40:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,1,2025-03-28,16:00:00,33.21407,-87.564454,"2025 Jack Warner Pkwy, Tuscaloosa US-AL (33.2141,-87.5645)",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,2,2025-03-02,14:45:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,1,2025-03-22,18:11:00,33.167135,-87.244235,Mo’s House,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,1,2025-03-12,16:38:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,8,2025-03-18,07:08:00,33.1856486,-87.5334964,Cribbs Mill Creek,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,20,2025-03-16,07:03:00,33.2068705,-87.5917464,Oliver Lock & Dam,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,1,2025-03-31,19:15:00,33.1856486,-87.5334964,Cribbs Mill Creek,Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,1,2025-03-08,08:30:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,,2025-03-23,16:30:00,33.2190015,-87.5541341,Tuscaloosa Riverwalk,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,4,2025-03-28,07:57:00,33.2148447,-87.5425928,University of Alabama,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,50,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,10,2025-03-03,08:05:00,33.2510342,-87.0666504,Tannehill Ironworks Historical Park,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,21,2025-03-28,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
American Robin,Turdus migratorius,2,2025-03-29,10:00:00,33.297659,-87.503736,"8627 Forrestal Ln, Tuscaloosa US-AL 33.29766, -87.50374",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,10,2025-03-09,08:16:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,1,2025-03-24,06:55:00,33.256448,-87.431037,Deerlick Creek Park,Tuscaloosa,Alabama,Traveling
American Robin,Turdus migratorius,6,2025-03-23,08:29:00,33.10444,-87.550499,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050",Tuscaloosa,Alabama,Stationary
American Robin,Turdus migratorius,2,2025-03-27,16:46:00,33.2148447,-87.5425928,University of Alabama,Tuscaloosa,Alabama,Incidental
